,Precisión,Learning Rate,Max Depth
0,0.7153284671532847,0.7007299270072993,0.7664233576642335
1,0.7518248175182481,0.7445255474452555,0.7445255474452555
2,0.7518248175182481,0.7737226277372263,0.7591240875912408
3,0.7226277372262774,0.7226277372262774,0.7591240875912408
4,0.7664233576642335,0.7956204379562044,0.7299270072992701
5,0.7737226277372263,0.7591240875912408,0.781021897810219
6,0.7591240875912408,0.7591240875912408,0.7372262773722628
7,0.7591240875912408,0.8029197080291971,0.7445255474452555
8,0.7664233576642335,0.7664233576642335,0.7883211678832117
