,3,5,10,20,None
10_trees,0.7337662337662337,0.7337662337662337,0.7402597402597403,0.7402597402597403,0.7402597402597403
50_trees,0.7272727272727273,0.7272727272727273,0.7337662337662337,0.7272727272727273,0.7272727272727273
100_trees,0.7402597402597403,0.7142857142857143,0.7402597402597403,0.7337662337662337,0.7337662337662337
200_trees,0.7337662337662337,0.7207792207792207,0.7532467532467533,0.7337662337662337,0.7337662337662337
